method,sequence,run_id,frame_id,dynamic_map_points,suppressed_map_points,observed_unique_map_points,effective_dynamic_map_points,evidence_suppressed_map_points
Semantic,fr3_walking_xyz,run_03,426,0,0,1695,233,0
Semantic,fr3_walking_xyz,run_03,427,0,0,1905,235,0
Semantic,fr3_walking_xyz,run_03,428,0,0,2090,237,0
Semantic,fr3_walking_xyz,run_03,429,0,0,1794,150,0
Semantic,fr3_walking_xyz,run_03,430,0,0,2481,528,0
Semantic,fr3_walking_xyz,run_03,431,0,0,2050,193,0
Semantic,fr3_walking_xyz,run_03,432,0,0,1853,194,0
Semantic,fr3_walking_xyz,run_03,433,0,0,2057,276,0
Semantic,fr3_walking_xyz,run_03,434,0,0,2763,868,0
Semantic,fr3_walking_xyz,run_03,435,0,0,2008,558,0
Semantic,fr3_walking_xyz,run_03,436,0,0,2239,797,0
Semantic,fr3_walking_xyz,run_03,437,0,0,2183,940,0
Semantic,fr3_walking_xyz,run_03,438,0,0,1549,683,0
Semantic,fr3_walking_xyz,run_03,439,0,0,1404,569,0
Semantic,fr3_walking_xyz,run_03,440,0,0,1428,569,0
Semantic,fr3_walking_xyz,run_03,441,0,0,1584,675,0
Semantic,fr3_walking_xyz,run_03,442,0,0,1502,624,0
Semantic,fr3_walking_xyz,run_03,443,0,0,1390,498,0
Semantic,fr3_walking_xyz,run_03,444,0,0,1522,391,0
Semantic,fr3_walking_xyz,run_03,445,0,0,1615,320,0
Semantic,fr3_walking_xyz,run_03,446,0,0,2673,526,0
Semantic,fr3_walking_xyz,run_03,447,0,0,1588,343,0
Semantic,fr3_walking_xyz,run_03,448,0,0,1602,344,0
Semantic,fr3_walking_xyz,run_03,449,0,0,1446,390,0
Semantic,fr3_walking_xyz,run_03,450,0,0,1487,420,0
Semantic,fr3_walking_xyz,run_03,451,0,0,1580,350,0
Semantic,fr3_walking_xyz,run_03,452,0,0,1531,322,0
Semantic,fr3_walking_xyz,run_03,453,0,0,2557,380,0
Semantic,fr3_walking_xyz,run_03,454,0,0,1014,136,0
Semantic,fr3_walking_xyz,run_03,455,0,0,1456,166,0
Semantic,fr3_walking_xyz,run_03,456,0,0,1353,132,0
Semantic,fr3_walking_xyz,run_03,457,0,0,1331,121,0
Semantic,fr3_walking_xyz,run_03,458,0,0,1197,98,0
Semantic,fr3_walking_xyz,run_03,459,0,0,1247,96,0
Semantic,fr3_walking_xyz,run_03,460,0,0,1245,111,0
Semantic,fr3_walking_xyz,run_03,461,0,0,1568,145,0
Semantic,fr3_walking_xyz,run_03,462,0,0,1761,14,0
Semantic,fr3_walking_xyz,run_03,463,0,0,1307,11,0
Semantic,fr3_walking_xyz,run_03,464,0,0,1224,67,0
Semantic,fr3_walking_xyz,run_03,465,0,0,1719,15,0
Semantic,fr3_walking_xyz,run_03,466,0,0,1856,16,0
Semantic,fr3_walking_xyz,run_03,467,0,0,1895,40,0
Semantic,fr3_walking_xyz,run_03,468,0,0,1876,41,0
Semantic,fr3_walking_xyz,run_03,469,0,0,1707,50,0
Semantic,fr3_walking_xyz,run_03,470,0,0,1656,38,0
Semantic,fr3_walking_xyz,run_03,471,0,0,1496,36,0
Semantic,fr3_walking_xyz,run_03,472,0,0,1642,34,0
Semantic,fr3_walking_xyz,run_03,473,0,0,2081,19,0
Semantic,fr3_walking_xyz,run_03,474,0,0,2099,14,0
Semantic,fr3_walking_xyz,run_03,475,0,0,2059,42,0
Semantic,fr3_walking_xyz,run_03,476,0,0,1800,28,0
Semantic,fr3_walking_xyz,run_03,477,0,0,1753,25,0
Semantic,fr3_walking_xyz,run_03,478,0,0,1852,28,0
Semantic,fr3_walking_xyz,run_03,479,0,0,1840,25,0
Semantic,fr3_walking_xyz,run_03,480,0,0,2162,24,0
Semantic,fr3_walking_xyz,run_03,481,0,0,1842,25,0
Semantic,fr3_walking_xyz,run_03,482,0,0,1689,24,0
Semantic,fr3_walking_xyz,run_03,483,0,0,2039,17,0
Semantic,fr3_walking_xyz,run_03,484,0,0,2040,17,0
Semantic,fr3_walking_xyz,run_03,485,0,0,2005,7,0
Semantic,fr3_walking_xyz,run_03,486,0,0,1863,6,0
Semantic,fr3_walking_xyz,run_03,487,0,0,1916,6,0
Semantic,fr3_walking_xyz,run_03,488,0,0,1907,6,0
Semantic,fr3_walking_xyz,run_03,489,0,0,1776,1,0
Semantic,fr3_walking_xyz,run_03,490,0,0,1845,1,0
Semantic,fr3_walking_xyz,run_03,491,0,0,1969,3,0
Semantic,fr3_walking_xyz,run_03,492,0,0,2016,3,0
Semantic,fr3_walking_xyz,run_03,493,0,0,2012,3,0
Semantic,fr3_walking_xyz,run_03,494,0,0,1878,1,0
Semantic,fr3_walking_xyz,run_03,495,0,0,1949,1,0
Semantic,fr3_walking_xyz,run_03,496,0,0,1928,2,0
Semantic,fr3_walking_xyz,run_03,497,0,0,1921,3,0
Semantic,fr3_walking_xyz,run_03,498,0,0,1896,3,0
Semantic,fr3_walking_xyz,run_03,499,0,0,1956,6,0
Semantic,fr3_walking_xyz,run_03,500,0,0,1886,6,0
Semantic,fr3_walking_xyz,run_03,501,0,0,1832,0,0
Semantic,fr3_walking_xyz,run_03,502,0,0,1933,0,0
Semantic,fr3_walking_xyz,run_03,503,0,0,1796,0,0
Semantic,fr3_walking_xyz,run_03,504,0,0,1939,27,0
Semantic,fr3_walking_xyz,run_03,505,0,0,2132,27,0
Semantic,fr3_walking_xyz,run_03,506,0,0,1690,19,0
Semantic,fr3_walking_xyz,run_03,507,0,0,2026,35,0
Semantic,fr3_walking_xyz,run_03,508,0,0,2004,55,0
Semantic,fr3_walking_xyz,run_03,509,0,0,2187,67,0
Semantic,fr3_walking_xyz,run_03,510,0,0,2142,59,0
Semantic,fr3_walking_xyz,run_03,511,0,0,2256,106,0
Semantic,fr3_walking_xyz,run_03,512,0,0,2186,125,0
Semantic,fr3_walking_xyz,run_03,513,0,0,2063,91,0
Semantic,fr3_walking_xyz,run_03,514,0,0,2026,118,0
Semantic,fr3_walking_xyz,run_03,515,0,0,2072,129,0
Semantic,fr3_walking_xyz,run_03,516,0,0,1806,122,0
Semantic,fr3_walking_xyz,run_03,517,0,0,1783,158,0
Semantic,fr3_walking_xyz,run_03,518,0,0,1748,173,0
Semantic,fr3_walking_xyz,run_03,519,0,0,2073,163,0
Semantic,fr3_walking_xyz,run_03,520,0,0,2063,212,0
Semantic,fr3_walking_xyz,run_03,521,0,0,2053,303,0
Semantic,fr3_walking_xyz,run_03,522,0,0,1998,393,0
Semantic,fr3_walking_xyz,run_03,523,0,0,1965,443,0
Semantic,fr3_walking_xyz,run_03,524,0,0,1754,413,0
Semantic,fr3_walking_xyz,run_03,525,0,0,1797,406,0
Semantic,fr3_walking_xyz,run_03,526,0,0,1843,417,0
Semantic,fr3_walking_xyz,run_03,527,0,0,1887,388,0
Semantic,fr3_walking_xyz,run_03,528,0,0,1838,358,0
Semantic,fr3_walking_xyz,run_03,529,0,0,1777,344,0
Semantic,fr3_walking_xyz,run_03,530,0,0,1712,322,0
Semantic,fr3_walking_xyz,run_03,531,0,0,1730,307,0
Semantic,fr3_walking_xyz,run_03,532,0,0,1863,314,0
Semantic,fr3_walking_xyz,run_03,533,0,0,1843,304,0
Semantic,fr3_walking_xyz,run_03,534,0,0,1800,299,0
Semantic,fr3_walking_xyz,run_03,535,0,0,1799,282,0
Semantic,fr3_walking_xyz,run_03,536,0,0,1814,194,0
Semantic,fr3_walking_xyz,run_03,537,0,0,1890,175,0
Semantic,fr3_walking_xyz,run_03,538,0,0,1933,220,0
Semantic,fr3_walking_xyz,run_03,539,0,0,1840,194,0
Semantic,fr3_walking_xyz,run_03,540,0,0,1658,169,0
Semantic,fr3_walking_xyz,run_03,541,0,0,1819,205,0
Semantic,fr3_walking_xyz,run_03,542,0,0,1795,214,0
Semantic,fr3_walking_xyz,run_03,543,0,0,1752,200,0
Semantic,fr3_walking_xyz,run_03,544,0,0,1750,214,0
Semantic,fr3_walking_xyz,run_03,545,0,0,1910,212,0
Semantic,fr3_walking_xyz,run_03,546,0,0,1781,179,0
Semantic,fr3_walking_xyz,run_03,547,0,0,1767,128,0
Semantic,fr3_walking_xyz,run_03,548,0,0,1812,138,0
Semantic,fr3_walking_xyz,run_03,549,0,0,1762,170,0
Semantic,fr3_walking_xyz,run_03,550,0,0,2040,104,0
Semantic,fr3_walking_xyz,run_03,551,0,0,2036,187,0
Semantic,fr3_walking_xyz,run_03,552,0,0,1882,212,0
Semantic,fr3_walking_xyz,run_03,553,0,0,1922,204,0
Semantic,fr3_walking_xyz,run_03,554,0,0,1808,234,0
Semantic,fr3_walking_xyz,run_03,555,0,0,1968,380,0
Semantic,fr3_walking_xyz,run_03,556,0,0,2037,312,0
Semantic,fr3_walking_xyz,run_03,557,0,0,2003,341,0
Semantic,fr3_walking_xyz,run_03,558,0,0,2016,342,0
Semantic,fr3_walking_xyz,run_03,559,0,0,2022,293,0
Semantic,fr3_walking_xyz,run_03,560,0,0,2042,316,0
Semantic,fr3_walking_xyz,run_03,561,0,0,1783,247,0
Semantic,fr3_walking_xyz,run_03,562,0,0,1836,293,0
Semantic,fr3_walking_xyz,run_03,563,0,0,1868,302,0
Semantic,fr3_walking_xyz,run_03,564,0,0,1984,335,0
Semantic,fr3_walking_xyz,run_03,565,0,0,1976,305,0
Semantic,fr3_walking_xyz,run_03,566,0,0,1967,297,0
Semantic,fr3_walking_xyz,run_03,567,0,0,1812,270,0
Semantic,fr3_walking_xyz,run_03,568,0,0,1771,290,0
Semantic,fr3_walking_xyz,run_03,569,0,0,1877,302,0
Semantic,fr3_walking_xyz,run_03,570,0,0,1835,303,0
Semantic,fr3_walking_xyz,run_03,571,0,0,1760,327,0
Semantic,fr3_walking_xyz,run_03,572,0,0,1659,293,0
Semantic,fr3_walking_xyz,run_03,573,0,0,1711,277,0
Semantic,fr3_walking_xyz,run_03,574,0,0,2212,299,0
Semantic,fr3_walking_xyz,run_03,575,0,0,1942,321,0
Semantic,fr3_walking_xyz,run_03,576,0,0,2077,244,0
Semantic,fr3_walking_xyz,run_03,577,0,0,2240,275,0
Semantic,fr3_walking_xyz,run_03,578,0,0,1694,233,0
Semantic,fr3_walking_xyz,run_03,579,0,0,1985,262,0
Semantic,fr3_walking_xyz,run_03,580,0,0,2001,274,0
Semantic,fr3_walking_xyz,run_03,581,0,0,1916,311,0
Semantic,fr3_walking_xyz,run_03,582,0,0,1910,308,0
Semantic,fr3_walking_xyz,run_03,583,0,0,1945,322,0
Semantic,fr3_walking_xyz,run_03,584,0,0,2057,319,0
Semantic,fr3_walking_xyz,run_03,585,0,0,1925,371,0
Semantic,fr3_walking_xyz,run_03,586,0,0,1959,379,0
Semantic,fr3_walking_xyz,run_03,587,0,0,2108,394,0
Semantic,fr3_walking_xyz,run_03,588,0,0,2180,479,0
Semantic,fr3_walking_xyz,run_03,589,0,0,1556,180,0
Semantic,fr3_walking_xyz,run_03,590,0,0,1988,685,0
Semantic,fr3_walking_xyz,run_03,591,0,0,2083,671,0
Semantic,fr3_walking_xyz,run_03,592,0,0,1925,688,0
Semantic,fr3_walking_xyz,run_03,593,0,0,1654,497,0
Semantic,fr3_walking_xyz,run_03,594,0,0,1736,469,0
Semantic,fr3_walking_xyz,run_03,595,0,0,1462,374,0
Semantic,fr3_walking_xyz,run_03,596,0,0,1769,705,0
Semantic,fr3_walking_xyz,run_03,597,0,0,2002,747,0
Semantic,fr3_walking_xyz,run_03,598,0,0,2021,772,0
Semantic,fr3_walking_xyz,run_03,599,0,0,2113,790,0
Semantic,fr3_walking_xyz,run_03,600,0,0,1891,725,0
Semantic,fr3_walking_xyz,run_03,601,0,0,1950,863,0
Semantic,fr3_walking_xyz,run_03,602,0,0,2050,888,0
Semantic,fr3_walking_xyz,run_03,603,0,0,2099,913,0
Semantic,fr3_walking_xyz,run_03,604,0,0,1585,646,0
Semantic,fr3_walking_xyz,run_03,605,0,0,1543,628,0
Semantic,fr3_walking_xyz,run_03,606,0,0,1934,1101,0
Semantic,fr3_walking_xyz,run_03,607,0,0,1934,961,0
Semantic,fr3_walking_xyz,run_03,608,0,0,1840,775,0
Semantic,fr3_walking_xyz,run_03,609,0,0,1164,368,0
Semantic,fr3_walking_xyz,run_03,610,0,0,1711,659,0
Semantic,fr3_walking_xyz,run_03,611,0,0,1551,618,0
Semantic,fr3_walking_xyz,run_03,612,0,0,1259,340,0
Semantic,fr3_walking_xyz,run_03,613,0,0,1277,346,0
Semantic,fr3_walking_xyz,run_03,614,0,0,1518,620,0
Semantic,fr3_walking_xyz,run_03,615,0,0,1778,715,0
Semantic,fr3_walking_xyz,run_03,616,0,0,1548,639,0
Semantic,fr3_walking_xyz,run_03,617,0,0,1623,575,0
Semantic,fr3_walking_xyz,run_03,618,0,0,1266,340,0
Semantic,fr3_walking_xyz,run_03,619,0,0,1741,673,0
Semantic,fr3_walking_xyz,run_03,620,0,0,1718,667,0
Semantic,fr3_walking_xyz,run_03,621,0,0,1571,705,0
Semantic,fr3_walking_xyz,run_03,622,0,0,1405,646,0
Semantic,fr3_walking_xyz,run_03,623,0,0,1690,730,0
Semantic,fr3_walking_xyz,run_03,624,0,0,1449,662,0
Semantic,fr3_walking_xyz,run_03,625,0,0,1108,361,0
Semantic,fr3_walking_xyz,run_03,626,0,0,1318,415,0
Semantic,fr3_walking_xyz,run_03,627,0,0,1117,487,0
Semantic,fr3_walking_xyz,run_03,628,0,0,1347,668,0
Semantic,fr3_walking_xyz,run_03,629,0,0,1549,672,0
Semantic,fr3_walking_xyz,run_03,630,0,0,1379,547,0
Semantic,fr3_walking_xyz,run_03,631,0,0,1256,510,0
Semantic,fr3_walking_xyz,run_03,632,0,0,1365,582,0
Semantic,fr3_walking_xyz,run_03,633,0,0,1376,676,0
Semantic,fr3_walking_xyz,run_03,634,0,0,1328,574,0
Semantic,fr3_walking_xyz,run_03,635,0,0,1424,610,0
Semantic,fr3_walking_xyz,run_03,636,0,0,1359,590,0
Semantic,fr3_walking_xyz,run_03,637,0,0,1431,569,0
Semantic,fr3_walking_xyz,run_03,638,0,0,1548,614,0
Semantic,fr3_walking_xyz,run_03,639,0,0,1358,535,0
Semantic,fr3_walking_xyz,run_03,640,0,0,1394,588,0
Semantic,fr3_walking_xyz,run_03,641,0,0,1502,577,0
Semantic,fr3_walking_xyz,run_03,642,0,0,1425,441,0
Semantic,fr3_walking_xyz,run_03,643,0,0,1489,520,0
Semantic,fr3_walking_xyz,run_03,644,0,0,1411,328,0
Semantic,fr3_walking_xyz,run_03,645,0,0,1518,410,0
Semantic,fr3_walking_xyz,run_03,646,0,0,1519,401,0
Semantic,fr3_walking_xyz,run_03,647,0,0,1574,468,0
Semantic,fr3_walking_xyz,run_03,648,0,0,1576,378,0
Semantic,fr3_walking_xyz,run_03,649,0,0,1616,425,0
Semantic,fr3_walking_xyz,run_03,650,0,0,1502,338,0
Semantic,fr3_walking_xyz,run_03,651,0,0,1359,287,0
Semantic,fr3_walking_xyz,run_03,652,0,0,1423,255,0
Semantic,fr3_walking_xyz,run_03,653,0,0,1288,208,0
Semantic,fr3_walking_xyz,run_03,654,0,0,1636,345,0
Semantic,fr3_walking_xyz,run_03,655,0,0,1664,349,0
Semantic,fr3_walking_xyz,run_03,656,0,0,1611,381,0
Semantic,fr3_walking_xyz,run_03,657,0,0,1640,324,0
Semantic,fr3_walking_xyz,run_03,658,0,0,1828,370,0
Semantic,fr3_walking_xyz,run_03,659,0,0,1551,312,0
Semantic,fr3_walking_xyz,run_03,660,0,0,1702,308,0
Semantic,fr3_walking_xyz,run_03,661,0,0,1684,298,0
Semantic,fr3_walking_xyz,run_03,662,0,0,1716,387,0
Semantic,fr3_walking_xyz,run_03,663,0,0,1887,326,0
Semantic,fr3_walking_xyz,run_03,664,0,0,1777,273,0
Semantic,fr3_walking_xyz,run_03,665,0,0,1666,254,0
Semantic,fr3_walking_xyz,run_03,666,0,0,1924,566,0
Semantic,fr3_walking_xyz,run_03,667,0,0,1938,565,0
Semantic,fr3_walking_xyz,run_03,668,0,0,1689,431,0
Semantic,fr3_walking_xyz,run_03,669,0,0,1765,475,0
Semantic,fr3_walking_xyz,run_03,670,0,0,1818,517,0
Semantic,fr3_walking_xyz,run_03,671,0,0,1862,487,0
Semantic,fr3_walking_xyz,run_03,672,0,0,1872,454,0
Semantic,fr3_walking_xyz,run_03,673,0,0,1888,427,0
Semantic,fr3_walking_xyz,run_03,674,0,0,1960,438,0
Semantic,fr3_walking_xyz,run_03,675,0,0,1986,387,0
Semantic,fr3_walking_xyz,run_03,676,0,0,2011,393,0
Semantic,fr3_walking_xyz,run_03,677,0,0,2125,392,0
Semantic,fr3_walking_xyz,run_03,678,0,0,2157,293,0
Semantic,fr3_walking_xyz,run_03,679,0,0,2097,278,0
Semantic,fr3_walking_xyz,run_03,680,0,0,2180,263,0
Semantic,fr3_walking_xyz,run_03,681,0,0,2245,440,0
Semantic,fr3_walking_xyz,run_03,682,0,0,2198,401,0
Semantic,fr3_walking_xyz,run_03,683,0,0,2305,535,0
Semantic,fr3_walking_xyz,run_03,684,0,0,2384,728,0
Semantic,fr3_walking_xyz,run_03,685,0,0,2347,923,0
Semantic,fr3_walking_xyz,run_03,686,0,0,2240,735,0
Semantic,fr3_walking_xyz,run_03,687,0,0,2207,941,0
Semantic,fr3_walking_xyz,run_03,688,0,0,2239,970,0
Semantic,fr3_walking_xyz,run_03,689,0,0,2018,824,0
Semantic,fr3_walking_xyz,run_03,690,0,0,2005,858,0
Semantic,fr3_walking_xyz,run_03,691,0,0,2080,819,0
Semantic,fr3_walking_xyz,run_03,692,0,0,1963,733,0
Semantic,fr3_walking_xyz,run_03,693,0,0,2313,974,0
Semantic,fr3_walking_xyz,run_03,694,0,0,2322,857,0
Semantic,fr3_walking_xyz,run_03,695,0,0,2642,1173,0
Semantic,fr3_walking_xyz,run_03,696,0,0,2412,1157,0
Semantic,fr3_walking_xyz,run_03,697,0,0,2420,1254,0
Semantic,fr3_walking_xyz,run_03,698,0,0,2377,1221,0
Semantic,fr3_walking_xyz,run_03,699,0,0,2403,1219,0
Semantic,fr3_walking_xyz,run_03,700,0,0,2370,1196,0
Semantic,fr3_walking_xyz,run_03,701,0,0,2414,1221,0
Semantic,fr3_walking_xyz,run_03,702,0,0,2437,1227,0
Semantic,fr3_walking_xyz,run_03,703,0,0,2430,1235,0
Semantic,fr3_walking_xyz,run_03,704,0,0,2453,1172,0
Semantic,fr3_walking_xyz,run_03,705,0,0,2458,1176,0
Semantic,fr3_walking_xyz,run_03,706,0,0,2509,1107,0
Semantic,fr3_walking_xyz,run_03,707,0,0,2257,1042,0
Semantic,fr3_walking_xyz,run_03,708,0,0,2280,1042,0
Semantic,fr3_walking_xyz,run_03,709,0,0,2295,951,0
Semantic,fr3_walking_xyz,run_03,710,0,0,2297,972,0
Semantic,fr3_walking_xyz,run_03,711,0,0,2388,951,0
Semantic,fr3_walking_xyz,run_03,712,0,0,2426,905,0
Semantic,fr3_walking_xyz,run_03,713,0,0,2153,798,0
Semantic,fr3_walking_xyz,run_03,714,0,0,2225,894,0
Semantic,fr3_walking_xyz,run_03,715,0,0,2220,743,0
Semantic,fr3_walking_xyz,run_03,716,0,0,2216,918,0
Semantic,fr3_walking_xyz,run_03,717,0,0,2296,987,0
Semantic,fr3_walking_xyz,run_03,718,0,0,2253,975,0
Semantic,fr3_walking_xyz,run_03,719,0,0,2263,913,0
Semantic,fr3_walking_xyz,run_03,720,0,0,2501,1112,0
Semantic,fr3_walking_xyz,run_03,721,0,0,2515,1176,0
Semantic,fr3_walking_xyz,run_03,722,0,0,2529,1200,0
Semantic,fr3_walking_xyz,run_03,723,0,0,2560,1228,0
Semantic,fr3_walking_xyz,run_03,724,0,0,2510,1258,0
Semantic,fr3_walking_xyz,run_03,725,0,0,2500,1261,0
Semantic,fr3_walking_xyz,run_03,726,0,0,2525,1252,0
Semantic,fr3_walking_xyz,run_03,727,0,0,2523,1319,0
Semantic,fr3_walking_xyz,run_03,728,0,0,2504,1353,0
Semantic,fr3_walking_xyz,run_03,729,0,0,2586,1366,0
Semantic,fr3_walking_xyz,run_03,730,0,0,2571,1361,0
Semantic,fr3_walking_xyz,run_03,731,0,0,2664,1376,0
Semantic,fr3_walking_xyz,run_03,732,0,0,2594,1331,0
Semantic,fr3_walking_xyz,run_03,733,0,0,2638,1313,0
Semantic,fr3_walking_xyz,run_03,734,0,0,2619,1260,0
Semantic,fr3_walking_xyz,run_03,735,0,0,2328,1066,0
Semantic,fr3_walking_xyz,run_03,736,0,0,2274,1071,0
Semantic,fr3_walking_xyz,run_03,737,0,0,2377,1038,0
Semantic,fr3_walking_xyz,run_03,738,0,0,2321,1026,0
Semantic,fr3_walking_xyz,run_03,739,0,0,2329,1007,0
Semantic,fr3_walking_xyz,run_03,740,0,0,2687,1134,0
Semantic,fr3_walking_xyz,run_03,741,0,0,2525,1023,0
Semantic,fr3_walking_xyz,run_03,742,0,0,2285,837,0
Semantic,fr3_walking_xyz,run_03,743,0,0,2299,845,0
Semantic,fr3_walking_xyz,run_03,744,0,0,2356,800,0
Semantic,fr3_walking_xyz,run_03,745,0,0,2566,938,0
Semantic,fr3_walking_xyz,run_03,746,0,0,2280,744,0
Semantic,fr3_walking_xyz,run_03,747,0,0,2339,822,0
Semantic,fr3_walking_xyz,run_03,748,0,0,2264,780,0
Semantic,fr3_walking_xyz,run_03,749,0,0,2253,777,0
Semantic,fr3_walking_xyz,run_03,750,0,0,2244,762,0
Semantic,fr3_walking_xyz,run_03,751,0,0,2241,833,0
Semantic,fr3_walking_xyz,run_03,752,0,0,2511,1055,0
Semantic,fr3_walking_xyz,run_03,753,0,0,2198,847,0
Semantic,fr3_walking_xyz,run_03,754,0,0,2250,833,0
Semantic,fr3_walking_xyz,run_03,755,0,0,2260,892,0
Semantic,fr3_walking_xyz,run_03,756,0,0,2266,937,0
Semantic,fr3_walking_xyz,run_03,757,0,0,2227,931,0
Semantic,fr3_walking_xyz,run_03,758,0,0,2259,849,0
Semantic,fr3_walking_xyz,run_03,759,0,0,2125,762,0
Semantic,fr3_walking_xyz,run_03,760,0,0,2092,714,0
Semantic,fr3_walking_xyz,run_03,761,0,0,2087,617,0
Semantic,fr3_walking_xyz,run_03,762,0,0,2082,616,0
Semantic,fr3_walking_xyz,run_03,763,0,0,2201,575,0
Semantic,fr3_walking_xyz,run_03,764,0,0,2111,568,0
Semantic,fr3_walking_xyz,run_03,765,0,0,2115,555,0
Semantic,fr3_walking_xyz,run_03,766,0,0,2684,789,0
Semantic,fr3_walking_xyz,run_03,767,0,0,2144,469,0
Semantic,fr3_walking_xyz,run_03,768,0,0,2507,680,0
Semantic,fr3_walking_xyz,run_03,769,0,0,2715,824,0
Semantic,fr3_walking_xyz,run_03,770,0,0,2253,843,0
Semantic,fr3_walking_xyz,run_03,771,0,0,2086,606,0
Semantic,fr3_walking_xyz,run_03,772,0,0,2361,732,0
Semantic,fr3_walking_xyz,run_03,773,0,0,2410,822,0
Semantic,fr3_walking_xyz,run_03,774,0,0,2349,827,0
Semantic,fr3_walking_xyz,run_03,775,0,0,2294,777,0
Semantic,fr3_walking_xyz,run_03,776,0,0,2318,722,0
Semantic,fr3_walking_xyz,run_03,777,0,0,2278,714,0
Semantic,fr3_walking_xyz,run_03,778,0,0,2285,715,0
Semantic,fr3_walking_xyz,run_03,779,0,0,2585,799,0
Semantic,fr3_walking_xyz,run_03,780,0,0,2681,733,0
Semantic,fr3_walking_xyz,run_03,781,0,0,2706,746,0
Semantic,fr3_walking_xyz,run_03,782,0,0,2751,768,0
Semantic,fr3_walking_xyz,run_03,783,0,0,2460,554,0
Semantic,fr3_walking_xyz,run_03,784,0,0,2835,665,0
Semantic,fr3_walking_xyz,run_03,785,0,0,2617,590,0
Semantic,fr3_walking_xyz,run_03,786,0,0,2721,742,0
Semantic,fr3_walking_xyz,run_03,787,0,0,2411,605,0
Semantic,fr3_walking_xyz,run_03,788,0,0,2227,528,0
Semantic,fr3_walking_xyz,run_03,789,0,0,2704,653,0
Semantic,fr3_walking_xyz,run_03,790,0,0,2860,1401,0
Semantic,fr3_walking_xyz,run_03,791,0,0,2490,483,0
Semantic,fr3_walking_xyz,run_03,792,0,0,2198,574,0
Semantic,fr3_walking_xyz,run_03,793,0,0,2422,808,0
Semantic,fr3_walking_xyz,run_03,794,0,0,2195,1213,0
Semantic,fr3_walking_xyz,run_03,795,0,0,2150,1106,0
Semantic,fr3_walking_xyz,run_03,796,0,0,2176,1125,0
Semantic,fr3_walking_xyz,run_03,797,0,0,2259,1095,0
Semantic,fr3_walking_xyz,run_03,798,0,0,2549,1285,0
Semantic,fr3_walking_xyz,run_03,799,0,0,2593,1313,0
Semantic,fr3_walking_xyz,run_03,800,0,0,2864,1437,0
Semantic,fr3_walking_xyz,run_03,801,0,0,2826,1383,0
Semantic,fr3_walking_xyz,run_03,802,0,0,2779,1350,0
Semantic,fr3_walking_xyz,run_03,803,0,0,2810,1296,0
Semantic,fr3_walking_xyz,run_03,804,0,0,2445,1130,0
Semantic,fr3_walking_xyz,run_03,805,0,0,2637,1176,0
Semantic,fr3_walking_xyz,run_03,806,0,0,2984,1315,0
Semantic,fr3_walking_xyz,run_03,807,0,0,3011,1339,0
Semantic,fr3_walking_xyz,run_03,808,0,0,2937,1254,0
Semantic,fr3_walking_xyz,run_03,809,0,0,3044,1240,0
Semantic,fr3_walking_xyz,run_03,810,0,0,3060,1229,0
Semantic,fr3_walking_xyz,run_03,811,0,0,3042,1235,0
Semantic,fr3_walking_xyz,run_03,812,0,0,2992,1192,0
Semantic,fr3_walking_xyz,run_03,813,0,0,3018,1169,0
Semantic,fr3_walking_xyz,run_03,814,0,0,3156,1292,0
Semantic,fr3_walking_xyz,run_03,815,0,0,2947,1337,0
Semantic,fr3_walking_xyz,run_03,816,0,0,2978,1380,0
Semantic,fr3_walking_xyz,run_03,817,0,0,2997,1535,0
Semantic,fr3_walking_xyz,run_03,818,0,0,3018,1618,0
Semantic,fr3_walking_xyz,run_03,819,0,0,3144,1711,0
Semantic,fr3_walking_xyz,run_03,820,0,0,2978,1613,0
Semantic,fr3_walking_xyz,run_03,821,0,0,3132,1720,0
Semantic,fr3_walking_xyz,run_03,822,0,0,3074,1660,0
Semantic,fr3_walking_xyz,run_03,823,0,0,3067,1741,0
Semantic,fr3_walking_xyz,run_03,824,0,0,2997,1681,0
Semantic,fr3_walking_xyz,run_03,825,0,0,3157,1658,0
Semantic,fr3_walking_xyz,run_03,826,0,0,3222,1768,0
Semantic,fr3_walking_xyz,run_04,1,0,0,251,14,0
Semantic,fr3_walking_xyz,run_04,2,0,0,447,7,0
Semantic,fr3_walking_xyz,run_04,3,0,0,472,11,0
Semantic,fr3_walking_xyz,run_04,4,0,0,445,9,0
Semantic,fr3_walking_xyz,run_04,5,0,0,458,17,0
Semantic,fr3_walking_xyz,run_04,6,0,0,456,8,0
Semantic,fr3_walking_xyz,run_04,7,0,0,461,11,0
Semantic,fr3_walking_xyz,run_04,8,0,0,398,3,0
Semantic,fr3_walking_xyz,run_04,9,0,0,383,7,0
Semantic,fr3_walking_xyz,run_04,10,0,0,477,19,0
Semantic,fr3_walking_xyz,run_04,11,0,0,451,16,0
Semantic,fr3_walking_xyz,run_04,12,0,0,588,32,0
Semantic,fr3_walking_xyz,run_04,13,0,0,475,8,0
Semantic,fr3_walking_xyz,run_04,14,0,0,579,12,0
Semantic,fr3_walking_xyz,run_04,15,0,0,485,23,0
Semantic,fr3_walking_xyz,run_04,16,0,0,547,190,0
Semantic,fr3_walking_xyz,run_04,17,0,0,433,133,0
Semantic,fr3_walking_xyz,run_04,18,0,0,507,135,0
Semantic,fr3_walking_xyz,run_04,19,0,0,506,132,0
