sequence,frame_id,timestamp,rgb_relative_path,semantic_unique_projections,temporal_unique_projections,context_available,both_ge_20,both_ge_10,both_ge_5,both_ge_1
fr3_walking_xyz,279,1341846323.342027,rgb/1341846323.342027.png,1567,1697,1,1,1,1,1
fr3_walking_xyz,280,1341846323.374048,rgb/1341846323.374048.png,1561,1693,1,1,1,1,1
fr3_walking_xyz,281,1341846323.405987,rgb/1341846323.405987.png,1596,1667,1,1,1,1,1
fr3_walking_xyz,282,1341846323.441956,rgb/1341846323.441956.png,1583,1636,1,1,1,1,1
fr3_walking_xyz,283,1341846323.473878,rgb/1341846323.473878.png,1550,1594,1,1,1,1,1
fr3_walking_xyz,284,1341846323.506129,rgb/1341846323.506129.png,1550,1621,1,1,1,1,1
fr3_walking_xyz,285,1341846323.541972,rgb/1341846323.541972.png,1555,1638,1,1,1,1,1
fr3_walking_xyz,286,1341846323.573913,rgb/1341846323.573913.png,1485,1599,1,1,1,1,1
fr3_walking_xyz,287,1341846323.609927,rgb/1341846323.609927.png,1462,1583,1,1,1,1,1
fr3_walking_xyz,288,1341846323.642014,rgb/1341846323.642014.png,1480,1599,1,1,1,1,1
fr3_walking_xyz,289,1341846323.674081,rgb/1341846323.674081.png,1469,1596,1,1,1,1,1
fr3_walking_xyz,290,1341846323.710069,rgb/1341846323.710069.png,1406,1554,1,1,1,1,1
fr3_walking_xyz,291,1341846323.742111,rgb/1341846323.742111.png,1369,1473,1,1,1,1,1
fr3_walking_xyz,292,1341846323.774928,rgb/1341846323.774928.png,1361,1479,1,1,1,1,1
fr3_walking_xyz,293,1341846323.810012,rgb/1341846323.810012.png,1358,1473,1,1,1,1,1
fr3_walking_xyz,294,1341846323.842207,rgb/1341846323.842207.png,1339,1445,1,1,1,1,1
fr3_walking_xyz,295,1341846323.878019,rgb/1341846323.878019.png,1306,1394,1,1,1,1,1
fr3_walking_xyz,296,1341846323.909826,rgb/1341846323.909826.png,1264,1364,1,1,1,1,1
fr3_walking_xyz,297,1341846323.942459,rgb/1341846323.942459.png,1270,1333,1,1,1,1,1
fr3_walking_xyz,298,1341846323.978055,rgb/1341846323.978055.png,1254,1306,1,1,1,1,1
fr3_walking_xyz,299,1341846324.015934,rgb/1341846324.015934.png,1187,1248,1,1,1,1,1
fr3_walking_xyz,300,1341846324.047722,rgb/1341846324.047722.png,1162,1250,1,1,1,1,1
fr3_walking_xyz,301,1341846324.083904,rgb/1341846324.083904.png,1177,1222,1,1,1,1,1
fr3_walking_xyz,302,1341846324.115968,rgb/1341846324.115968.png,1201,1244,1,1,1,1,1
fr3_walking_xyz,303,1341846324.151967,rgb/1341846324.151967.png,1238,1261,1,1,1,1,1
fr3_walking_xyz,304,1341846324.183941,rgb/1341846324.183941.png,1223,1300,1,1,1,1,1
fr3_walking_xyz,305,1341846324.219984,rgb/1341846324.219984.png,1233,1329,1,1,1,1,1
fr3_walking_xyz,306,1341846324.251968,rgb/1341846324.251968.png,1021,1046,1,1,1,1,1
fr3_walking_xyz,307,1341846324.284052,rgb/1341846324.284052.png,1043,1078,1,1,1,1,1
fr3_walking_xyz,308,1341846324.319880,rgb/1341846324.319880.png,1101,1126,1,1,1,1,1
fr3_walking_xyz,309,1341846324.351917,rgb/1341846324.351917.png,1092,1129,1,1,1,1,1
fr3_walking_xyz,310,1341846324.388001,rgb/1341846324.388001.png,1176,1194,1,1,1,1,1
fr3_walking_xyz,311,1341846324.419908,rgb/1341846324.419908.png,1180,1247,1,1,1,1,1
fr3_walking_xyz,312,1341846324.452027,rgb/1341846324.452027.png,1251,1266,1,1,1,1,1
fr3_walking_xyz,313,1341846324.487928,rgb/1341846324.487928.png,1220,1262,1,1,1,1,1
fr3_walking_xyz,314,1341846324.519985,rgb/1341846324.519985.png,1277,1257,1,1,1,1,1
fr3_walking_xyz,315,1341846324.556001,rgb/1341846324.556001.png,1283,1317,1,1,1,1,1
fr3_walking_xyz,316,1341846324.587888,rgb/1341846324.587888.png,1380,1403,1,1,1,1,1
fr3_walking_xyz,317,1341846324.620086,rgb/1341846324.620086.png,1391,1441,1,1,1,1,1
fr3_walking_xyz,318,1341846324.655955,rgb/1341846324.655955.png,1383,1430,1,1,1,1,1
fr3_walking_xyz,319,1341846324.688082,rgb/1341846324.688082.png,1438,1469,1,1,1,1,1
fr3_walking_xyz,320,1341846324.755922,rgb/1341846324.755922.png,1487,1531,1,1,1,1,1
fr3_walking_xyz,321,1341846324.814016,rgb/1341846324.814016.png,1513,1564,1,1,1,1,1
fr3_walking_xyz,322,1341846324.849979,rgb/1341846324.849979.png,1539,1578,1,1,1,1,1
fr3_walking_xyz,323,1341846324.881924,rgb/1341846324.881924.png,1573,1589,1,1,1,1,1
fr3_walking_xyz,324,1341846324.913902,rgb/1341846324.913902.png,1589,1588,1,1,1,1,1
fr3_walking_xyz,325,1341846324.949999,rgb/1341846324.949999.png,1600,1596,1,1,1,1,1
fr3_walking_xyz,326,1341846324.981922,rgb/1341846324.981922.png,1589,1587,1,1,1,1,1
fr3_walking_xyz,327,1341846325.018013,rgb/1341846325.018013.png,1626,1619,1,1,1,1,1
fr3_walking_xyz,328,1341846325.050079,rgb/1341846325.050079.png,1630,1611,1,1,1,1,1
fr3_walking_xyz,329,1341846325.081901,rgb/1341846325.081901.png,1594,1597,1,1,1,1,1
fr3_walking_xyz,330,1341846325.118531,rgb/1341846325.118531.png,1585,1592,1,1,1,1,1
fr3_walking_xyz,331,1341846325.149933,rgb/1341846325.149933.png,1580,1593,1,1,1,1,1
fr3_walking_xyz,332,1341846325.181925,rgb/1341846325.181925.png,1600,1602,1,1,1,1,1
fr3_walking_xyz,333,1341846325.218055,rgb/1341846325.218055.png,1584,1614,1,1,1,1,1
fr3_walking_xyz,334,1341846325.249811,rgb/1341846325.249811.png,1600,1622,1,1,1,1,1
fr3_walking_xyz,335,1341846325.285925,rgb/1341846325.285925.png,1602,1615,1,1,1,1,1
fr3_walking_xyz,336,1341846325.317988,rgb/1341846325.317988.png,1599,1622,1,1,1,1,1
fr3_walking_xyz,337,1341846325.349844,rgb/1341846325.349844.png,1612,1625,1,1,1,1,1
fr3_walking_xyz,338,1341846325.387302,rgb/1341846325.387302.png,1622,1628,1,1,1,1,1
fr3_walking_xyz,339,1341846325.417931,rgb/1341846325.417931.png,1615,1633,1,1,1,1,1
fr3_walking_xyz,340,1341846325.450747,rgb/1341846325.450747.png,1621,1637,1,1,1,1,1
fr3_walking_xyz,341,1341846325.485954,rgb/1341846325.485954.png,1628,1571,1,1,1,1,1
fr3_walking_xyz,342,1341846325.517875,rgb/1341846325.517875.png,1679,1564,1,1,1,1,1
fr3_walking_xyz,343,1341846325.553859,rgb/1341846325.553859.png,1611,1554,1,1,1,1,1
fr3_walking_xyz,344,1341846325.585855,rgb/1341846325.585855.png,1606,1548,1,1,1,1,1
fr3_walking_xyz,345,1341846325.617990,rgb/1341846325.617990.png,1624,1554,1,1,1,1,1
fr3_walking_xyz,346,1341846325.653982,rgb/1341846325.653982.png,1586,1525,1,1,1,1,1
fr3_walking_xyz,347,1341846325.685819,rgb/1341846325.685819.png,1603,1543,1,1,1,1,1
fr3_walking_xyz,348,1341846325.717857,rgb/1341846325.717857.png,1625,1550,1,1,1,1,1
fr3_walking_xyz,349,1341846325.754083,rgb/1341846325.754083.png,1612,1545,1,1,1,1,1
fr3_walking_xyz,350,1341846325.786087,rgb/1341846325.786087.png,1582,1509,1,1,1,1,1
fr3_walking_xyz,351,1341846325.821856,rgb/1341846325.821856.png,1605,1520,1,1,1,1,1
fr3_walking_xyz,352,1341846325.853827,rgb/1341846325.853827.png,1590,1513,1,1,1,1,1
fr3_walking_xyz,353,1341846325.885958,rgb/1341846325.885958.png,1583,1497,1,1,1,1,1
fr3_walking_xyz,354,1341846325.921984,rgb/1341846325.921984.png,1581,1511,1,1,1,1,1
fr3_walking_xyz,355,1341846325.953899,rgb/1341846325.953899.png,1470,1503,1,1,1,1,1
fr3_walking_xyz,356,1341846325.985823,rgb/1341846325.985823.png,1448,1511,1,1,1,1,1
fr3_walking_xyz,357,1341846326.021991,rgb/1341846326.021991.png,1470,1499,1,1,1,1,1
fr3_walking_xyz,358,1341846326.054055,rgb/1341846326.054055.png,1463,1500,1,1,1,1,1
fr3_walking_xyz,359,1341846326.089984,rgb/1341846326.089984.png,1453,1501,1,1,1,1,1
fr3_walking_xyz,360,1341846326.121822,rgb/1341846326.121822.png,1446,1480,1,1,1,1,1
fr3_walking_xyz,361,1341846326.154079,rgb/1341846326.154079.png,1441,1468,1,1,1,1,1
fr3_walking_xyz,362,1341846326.190178,rgb/1341846326.190178.png,1441,1472,1,1,1,1,1
fr3_walking_xyz,363,1341846326.222162,rgb/1341846326.222162.png,1454,1480,1,1,1,1,1
fr3_walking_xyz,364,1341846326.259181,rgb/1341846326.259181.png,1450,1485,1,1,1,1,1
fr3_walking_xyz,365,1341846326.322766,rgb/1341846326.322766.png,1466,1465,1,1,1,1,1
fr3_walking_xyz,366,1341846326.359773,rgb/1341846326.359773.png,1481,1509,1,1,1,1,1
fr3_walking_xyz,367,1341846326.392109,rgb/1341846326.392109.png,1474,1511,1,1,1,1,1
fr3_walking_xyz,368,1341846326.423985,rgb/1341846326.423985.png,1495,1506,1,1,1,1,1
fr3_walking_xyz,369,1341846326.459869,rgb/1341846326.459869.png,1502,1528,1,1,1,1,1
fr3_walking_xyz,370,1341846326.526163,rgb/1341846326.526163.png,1500,1552,1,1,1,1,1
fr3_walking_xyz,371,1341846326.560211,rgb/1341846326.560211.png,1505,1546,1,1,1,1,1
fr3_walking_xyz,372,1341846326.591828,rgb/1341846326.591828.png,1568,1572,1,1,1,1,1
fr3_walking_xyz,373,1341846326.627027,rgb/1341846326.627027.png,1555,1590,1,1,1,1,1
fr3_walking_xyz,374,1341846326.658442,rgb/1341846326.658442.png,1519,1587,1,1,1,1,1
fr3_walking_xyz,375,1341846326.694856,rgb/1341846326.694856.png,1552,1619,1,1,1,1,1
fr3_walking_xyz,376,1341846326.726206,rgb/1341846326.726206.png,1606,1624,1,1,1,1,1
fr3_walking_xyz,377,1341846326.762753,rgb/1341846326.762753.png,1583,1705,1,1,1,1,1
fr3_walking_xyz,378,1341846326.826821,rgb/1341846326.826821.png,1586,1607,1,1,1,1,1
fr3_walking_xyz,379,1341846326.858887,rgb/1341846326.858887.png,1618,1633,1,1,1,1,1
fr3_walking_xyz,380,1341846326.895360,rgb/1341846326.895360.png,1675,1796,1,1,1,1,1
fr3_walking_xyz,381,1341846326.926897,rgb/1341846326.926897.png,1758,1742,1,1,1,1,1
fr3_walking_xyz,382,1341846326.958888,rgb/1341846326.958888.png,1807,1757,1,1,1,1,1
fr3_walking_xyz,383,1341846326.994594,rgb/1341846326.994594.png,1834,1779,1,1,1,1,1
fr3_walking_xyz,384,1341846327.026301,rgb/1341846327.026301.png,1845,1785,1,1,1,1,1
fr3_walking_xyz,385,1341846327.063945,rgb/1341846327.063945.png,1869,1969,1,1,1,1,1
fr3_walking_xyz,386,1341846327.094662,rgb/1341846327.094662.png,1905,1911,1,1,1,1,1
fr3_walking_xyz,387,1341846327.128901,rgb/1341846327.128901.png,1916,1903,1,1,1,1,1
fr3_walking_xyz,388,1341846327.161940,rgb/1341846327.161940.png,1906,1922,1,1,1,1,1
fr3_walking_xyz,389,1341846327.193867,rgb/1341846327.193867.png,1846,1623,1,1,1,1,1
fr3_walking_xyz,390,1341846327.229885,rgb/1341846327.229885.png,1864,1702,1,1,1,1,1
fr3_walking_xyz,391,1341846327.262014,rgb/1341846327.262014.png,2024,1638,1,1,1,1,1
fr3_walking_xyz,392,1341846327.294023,rgb/1341846327.294023.png,1944,1575,1,1,1,1,1
fr3_walking_xyz,393,1341846327.330015,rgb/1341846327.330015.png,1994,1842,1,1,1,1,1
fr3_walking_xyz,394,1341846327.361939,rgb/1341846327.361939.png,2092,1916,1,1,1,1,1
fr3_walking_xyz,395,1341846327.393887,rgb/1341846327.393887.png,1769,1726,1,1,1,1,1
fr3_walking_xyz,396,1341846327.429966,rgb/1341846327.429966.png,1936,1762,1,1,1,1,1
fr3_walking_xyz,397,1341846327.461965,rgb/1341846327.461965.png,1810,1339,1,1,1,1,1
fr3_walking_xyz,398,1341846327.497931,rgb/1341846327.497931.png,1628,1441,1,1,1,1,1
fr3_walking_xyz,399,1341846327.530068,rgb/1341846327.530068.png,1738,1463,1,1,1,1,1
fr3_walking_xyz,400,1341846327.561895,rgb/1341846327.561895.png,1603,1393,1,1,1,1,1
fr3_walking_xyz,401,1341846327.598010,rgb/1341846327.598010.png,1763,1416,1,1,1,1,1
fr3_walking_xyz,402,1341846327.629945,rgb/1341846327.629945.png,1868,1425,1,1,1,1,1
fr3_walking_xyz,403,1341846327.662003,rgb/1341846327.662003.png,1592,1480,1,1,1,1,1
fr3_walking_xyz,404,1341846327.697919,rgb/1341846327.697919.png,1763,1415,1,1,1,1,1
fr3_walking_xyz,405,1341846327.730075,rgb/1341846327.730075.png,1764,1562,1,1,1,1,1
fr3_walking_xyz,406,1341846327.766017,rgb/1341846327.766017.png,1921,1358,1,1,1,1,1
fr3_walking_xyz,407,1341846327.797917,rgb/1341846327.797917.png,1861,1555,1,1,1,1,1
fr3_walking_xyz,408,1341846327.830054,rgb/1341846327.830054.png,1972,1607,1,1,1,1,1
fr3_walking_xyz,409,1341846327.865944,rgb/1341846327.865944.png,1892,1521,1,1,1,1,1
fr3_walking_xyz,410,1341846327.898010,rgb/1341846327.898010.png,2204,1751,1,1,1,1,1
fr3_walking_xyz,411,1341846327.929991,rgb/1341846327.929991.png,2095,1619,1,1,1,1,1
fr3_walking_xyz,412,1341846327.966065,rgb/1341846327.966065.png,2078,1781,1,1,1,1,1
fr3_walking_xyz,413,1341846327.998073,rgb/1341846327.998073.png,2021,1467,1,1,1,1,1
fr3_walking_xyz,414,1341846328.034045,rgb/1341846328.034045.png,1742,1709,1,1,1,1,1
fr3_walking_xyz,415,1341846328.065993,rgb/1341846328.065993.png,1820,1612,1,1,1,1,1
fr3_walking_xyz,416,1341846328.098045,rgb/1341846328.098045.png,1814,1620,1,1,1,1,1
fr3_walking_xyz,417,1341846328.133967,rgb/1341846328.133967.png,1853,1794,1,1,1,1,1
fr3_walking_xyz,418,1341846328.166023,rgb/1341846328.166023.png,1857,1706,1,1,1,1,1
fr3_walking_xyz,419,1341846328.198018,rgb/1341846328.198018.png,1866,1869,1,1,1,1,1
fr3_walking_xyz,420,1341846328.234044,rgb/1341846328.234044.png,1744,1918,1,1,1,1,1
fr3_walking_xyz,421,1341846328.265899,rgb/1341846328.265899.png,1924,1765,1,1,1,1,1
fr3_walking_xyz,422,1341846328.302051,rgb/1341846328.302051.png,2198,2093,1,1,1,1,1
fr3_walking_xyz,423,1341846328.333917,rgb/1341846328.333917.png,2227,2083,1,1,1,1,1
fr3_walking_xyz,424,1341846328.366008,rgb/1341846328.366008.png,2193,2183,1,1,1,1,1
fr3_walking_xyz,425,1341846328.402010,rgb/1341846328.402010.png,2331,2185,1,1,1,1,1
fr3_walking_xyz,426,1341846328.433920,rgb/1341846328.433920.png,1525,2128,1,1,1,1,1
fr3_walking_xyz,427,1341846328.470003,rgb/1341846328.470003.png,2333,2171,1,1,1,1,1
fr3_walking_xyz,428,1341846328.502194,rgb/1341846328.502194.png,1795,1671,1,1,1,1,1
fr3_walking_xyz,429,1341846328.534033,rgb/1341846328.534033.png,2289,1548,1,1,1,1,1
fr3_walking_xyz,430,1341846328.570125,rgb/1341846328.570125.png,2265,1757,1,1,1,1,1
fr3_walking_xyz,431,1341846328.602804,rgb/1341846328.602804.png,2417,1851,1,1,1,1,1
fr3_walking_xyz,432,1341846328.672663,rgb/1341846328.672663.png,1852,2100,1,1,1,1,1
fr3_walking_xyz,433,1341846328.702975,rgb/1341846328.702975.png,2779,2429,1,1,1,1,1
fr3_walking_xyz,434,1341846328.770129,rgb/1341846328.770129.png,1712,1837,1,1,1,1,1
fr3_walking_xyz,435,1341846328.802331,rgb/1341846328.802331.png,1671,2038,1,1,1,1,1
fr3_walking_xyz,436,1341846328.838051,rgb/1341846328.838051.png,1783,1713,1,1,1,1,1
fr3_walking_xyz,437,1341846328.869939,rgb/1341846328.869939.png,1770,1695,1,1,1,1,1
fr3_walking_xyz,438,1341846328.904486,rgb/1341846328.904486.png,1849,1438,1,1,1,1,1
fr3_walking_xyz,439,1341846328.939814,rgb/1341846328.939814.png,1605,1432,1,1,1,1,1
fr3_walking_xyz,440,1341846328.970217,rgb/1341846328.970217.png,1494,1074,1,1,1,1,1
fr3_walking_xyz,441,1341846329.006232,rgb/1341846329.006232.png,1513,1057,1,1,1,1,1
fr3_walking_xyz,442,1341846329.038243,rgb/1341846329.038243.png,1457,903,1,1,1,1,1
fr3_walking_xyz,443,1341846329.106125,rgb/1341846329.106125.png,1699,944,1,1,1,1,1
fr3_walking_xyz,444,1341846329.138340,rgb/1341846329.138340.png,1877,1016,1,1,1,1,1
fr3_walking_xyz,445,1341846329.169991,rgb/1341846329.169991.png,2105,1135,1,1,1,1,1
fr3_walking_xyz,446,1341846329.208656,rgb/1341846329.208656.png,2085,1132,1,1,1,1,1
fr3_walking_xyz,447,1341846329.238169,rgb/1341846329.238169.png,1984,1106,1,1,1,1,1
fr3_walking_xyz,448,1341846329.273827,rgb/1341846329.273827.png,1744,1128,1,1,1,1,1
fr3_walking_xyz,449,1341846329.306052,rgb/1341846329.306052.png,1953,1083,1,1,1,1,1
fr3_walking_xyz,450,1341846329.338104,rgb/1341846329.338104.png,1598,1113,1,1,1,1,1
fr3_walking_xyz,451,1341846329.373907,rgb/1341846329.373907.png,1685,1123,1,1,1,1,1
fr3_walking_xyz,452,1341846329.405985,rgb/1341846329.405985.png,1630,1100,1,1,1,1,1
fr3_walking_xyz,453,1341846329.442057,rgb/1341846329.442057.png,1634,1103,1,1,1,1,1
fr3_walking_xyz,454,1341846329.473950,rgb/1341846329.473950.png,1654,1105,1,1,1,1,1
fr3_walking_xyz,455,1341846329.506147,rgb/1341846329.506147.png,2155,1088,1,1,1,1,1
fr3_walking_xyz,456,1341846329.542121,rgb/1341846329.542121.png,1662,915,1,1,1,1,1
fr3_walking_xyz,457,1341846329.574086,rgb/1341846329.574086.png,1695,1013,1,1,1,1,1
fr3_walking_xyz,458,1341846329.606387,rgb/1341846329.606387.png,1704,1019,1,1,1,1,1
fr3_walking_xyz,459,1341846329.641955,rgb/1341846329.641955.png,1962,2273,1,1,1,1,1
fr3_walking_xyz,460,1341846329.681570,rgb/1341846329.681570.png,1914,2211,1,1,1,1,1
fr3_walking_xyz,461,1341846329.748113,rgb/1341846329.748113.png,2041,2185,1,1,1,1,1
fr3_walking_xyz,462,1341846329.810175,rgb/1341846329.810175.png,2021,2179,1,1,1,1,1
fr3_walking_xyz,463,1341846329.842255,rgb/1341846329.842255.png,2157,2194,1,1,1,1,1
fr3_walking_xyz,464,1341846329.874044,rgb/1341846329.874044.png,2075,2167,1,1,1,1,1
fr3_walking_xyz,465,1341846329.910073,rgb/1341846329.910073.png,2311,2168,1,1,1,1,1
fr3_walking_xyz,466,1341846329.942009,rgb/1341846329.942009.png,2274,2196,1,1,1,1,1
fr3_walking_xyz,467,1341846329.978087,rgb/1341846329.978087.png,2166,2185,1,1,1,1,1
fr3_walking_xyz,468,1341846330.016305,rgb/1341846330.016305.png,2193,2055,1,1,1,1,1
fr3_walking_xyz,469,1341846330.048192,rgb/1341846330.048192.png,2166,2117,1,1,1,1,1
fr3_walking_xyz,470,1341846330.080418,rgb/1341846330.080418.png,2055,2123,1,1,1,1,1
fr3_walking_xyz,471,1341846330.115886,rgb/1341846330.115886.png,1917,2096,1,1,1,1,1
fr3_walking_xyz,472,1341846330.147839,rgb/1341846330.147839.png,1931,2110,1,1,1,1,1
fr3_walking_xyz,473,1341846330.181257,rgb/1341846330.181257.png,1972,2111,1,1,1,1,1
fr3_walking_xyz,474,1341846330.215852,rgb/1341846330.215852.png,1926,2155,1,1,1,1,1
fr3_walking_xyz,475,1341846330.247833,rgb/1341846330.247833.png,1943,2161,1,1,1,1,1
fr3_walking_xyz,476,1341846330.283913,rgb/1341846330.283913.png,2015,2173,1,1,1,1,1
fr3_walking_xyz,477,1341846330.316011,rgb/1341846330.316011.png,2013,2206,1,1,1,1,1
fr3_walking_xyz,478,1341846330.347868,rgb/1341846330.347868.png,2171,2200,1,1,1,1,1
fr3_walking_xyz,479,1341846330.383835,rgb/1341846330.383835.png,1969,2210,1,1,1,1,1
fr3_walking_xyz,480,1341846330.415934,rgb/1341846330.415934.png,2041,2205,1,1,1,1,1
fr3_walking_xyz,481,1341846330.452561,rgb/1341846330.452561.png,1974,2188,1,1,1,1,1
fr3_walking_xyz,482,1341846330.483903,rgb/1341846330.483903.png,1967,2192,1,1,1,1,1
fr3_walking_xyz,483,1341846330.515970,rgb/1341846330.515970.png,1947,2183,1,1,1,1,1
fr3_walking_xyz,484,1341846330.552099,rgb/1341846330.552099.png,1948,2167,1,1,1,1,1
fr3_walking_xyz,485,1341846330.583876,rgb/1341846330.583876.png,1998,2188,1,1,1,1,1
fr3_walking_xyz,486,1341846330.619992,rgb/1341846330.619992.png,2181,2206,1,1,1,1,1
fr3_walking_xyz,487,1341846330.652136,rgb/1341846330.652136.png,1976,2205,1,1,1,1,1
fr3_walking_xyz,488,1341846330.683796,rgb/1341846330.683796.png,2129,2231,1,1,1,1,1
fr3_walking_xyz,489,1341846330.719991,rgb/1341846330.719991.png,2102,2209,1,1,1,1,1
fr3_walking_xyz,490,1341846330.752103,rgb/1341846330.752103.png,2087,2228,1,1,1,1,1
fr3_walking_xyz,491,1341846330.787952,rgb/1341846330.787952.png,2310,2181,1,1,1,1,1
fr3_walking_xyz,492,1341846330.819823,rgb/1341846330.819823.png,2268,2188,1,1,1,1,1
fr3_walking_xyz,493,1341846330.852208,rgb/1341846330.852208.png,2286,2178,1,1,1,1,1
fr3_walking_xyz,494,1341846330.914111,rgb/1341846330.914111.png,2247,2158,1,1,1,1,1
fr3_walking_xyz,495,1341846330.949903,rgb/1341846330.949903.png,2322,1873,1,1,1,1,1
fr3_walking_xyz,496,1341846330.981986,rgb/1341846330.981986.png,2241,1873,1,1,1,1,1
fr3_walking_xyz,497,1341846331.014111,rgb/1341846331.014111.png,2139,1780,1,1,1,1,1
fr3_walking_xyz,498,1341846331.082139,rgb/1341846331.082139.png,2228,1903,1,1,1,1,1
fr3_walking_xyz,499,1341846331.114334,rgb/1341846331.114334.png,2203,1903,1,1,1,1,1
fr3_walking_xyz,500,1341846331.149989,rgb/1341846331.149989.png,2194,1876,1,1,1,1,1
fr3_walking_xyz,501,1341846331.181954,rgb/1341846331.181954.png,2099,1939,1,1,1,1,1
fr3_walking_xyz,502,1341846331.218151,rgb/1341846331.218151.png,2187,1948,1,1,1,1,1
fr3_walking_xyz,503,1341846331.249914,rgb/1341846331.249914.png,2161,1867,1,1,1,1,1
fr3_walking_xyz,504,1341846331.318141,rgb/1341846331.318141.png,2206,1940,1,1,1,1,1
fr3_walking_xyz,505,1341846331.349926,rgb/1341846331.349926.png,2287,1938,1,1,1,1,1
fr3_walking_xyz,506,1341846331.382003,rgb/1341846331.382003.png,2275,2007,1,1,1,1,1
fr3_walking_xyz,507,1341846331.418008,rgb/1341846331.418008.png,2421,2068,1,1,1,1,1
fr3_walking_xyz,508,1341846331.450327,rgb/1341846331.450327.png,2343,2140,1,1,1,1,1
fr3_walking_xyz,509,1341846331.486219,rgb/1341846331.486219.png,2289,2100,1,1,1,1,1
fr3_walking_xyz,510,1341846331.518344,rgb/1341846331.518344.png,2482,2056,1,1,1,1,1
fr3_walking_xyz,511,1341846331.550202,rgb/1341846331.550202.png,2104,2048,1,1,1,1,1
fr3_walking_xyz,512,1341846331.586139,rgb/1341846331.586139.png,2088,2105,1,1,1,1,1
fr3_walking_xyz,513,1341846331.617931,rgb/1341846331.617931.png,2216,2103,1,1,1,1,1
fr3_walking_xyz,514,1341846331.654027,rgb/1341846331.654027.png,2096,2100,1,1,1,1,1
fr3_walking_xyz,515,1341846331.686123,rgb/1341846331.686123.png,1754,2067,1,1,1,1,1
fr3_walking_xyz,516,1341846331.717954,rgb/1341846331.717954.png,2267,2078,1,1,1,1,1
fr3_walking_xyz,517,1341846331.754076,rgb/1341846331.754076.png,2172,2038,1,1,1,1,1
fr3_walking_xyz,518,1341846331.785920,rgb/1341846331.785920.png,1991,2019,1,1,1,1,1
fr3_walking_xyz,519,1341846331.818053,rgb/1341846331.818053.png,1976,2027,1,1,1,1,1
fr3_walking_xyz,520,1341846331.853849,rgb/1341846331.853849.png,2205,2008,1,1,1,1,1
fr3_walking_xyz,521,1341846331.885987,rgb/1341846331.885987.png,1918,1996,1,1,1,1,1
fr3_walking_xyz,522,1341846331.922014,rgb/1341846331.922014.png,1778,1995,1,1,1,1,1
fr3_walking_xyz,523,1341846331.954037,rgb/1341846331.954037.png,2179,1902,1,1,1,1,1
fr3_walking_xyz,524,1341846331.986135,rgb/1341846331.986135.png,2275,1923,1,1,1,1,1
fr3_walking_xyz,525,1341846332.022364,rgb/1341846332.022364.png,2465,1913,1,1,1,1,1
fr3_walking_xyz,526,1341846332.054175,rgb/1341846332.054175.png,2310,1767,1,1,1,1,1
fr3_walking_xyz,527,1341846332.086502,rgb/1341846332.086502.png,2162,1649,1,1,1,1,1
fr3_walking_xyz,528,1341846332.122051,rgb/1341846332.122051.png,2183,1655,1,1,1,1,1
fr3_walking_xyz,529,1341846332.153983,rgb/1341846332.153983.png,2207,1637,1,1,1,1,1
fr3_walking_xyz,530,1341846332.190165,rgb/1341846332.190165.png,2295,1656,1,1,1,1,1
fr3_walking_xyz,531,1341846332.254145,rgb/1341846332.254145.png,2307,1610,1,1,1,1,1
fr3_walking_xyz,532,1341846332.289948,rgb/1341846332.289948.png,2237,1603,1,1,1,1,1
fr3_walking_xyz,533,1341846332.322172,rgb/1341846332.322172.png,2202,1586,1,1,1,1,1
